close price,close time,comment,commission,expiration,lots,magic number,open price,open time,profit,stop loss,swap,symbol,take profit,ticket,order type
95.027,2012.07.26 06:33,expiration [2012.07.26 06:33],0,2012.07.26 06:33,1,30001,94.787,2012.07.26 05:34,0,0,0,EURJPYpro,0,3419579,5
94.944,2012.07.26 07:33,expiration [2012.07.26 07:33],0,2012.07.26 07:33,1,30001,94.787,2012.07.26 06:33,0,0,0,EURJPYpro,0,3419735,5
94.78,2012.07.26 09:40,[sl],-8,1970.01.01 00:00,1,30001,94.787,2012.07.26 08:09,700,94.78,0,EURJPYpro,0,3419883,1
94.738,2012.07.26 10:05,[sl],-8,1970.01.01 00:00,1,30001,94.762,2012.07.26 09:45,2400,94.738,0,EURJPYpro,0,3420197,1
95.987,2012.07.26 11:10,expiration [2012.07.26 11:10],0,2012.07.26 11:10,1,30001,94.758,2012.07.26 10:10,0,0,0,EURJPYpro,0,3420263,5
95.801,2012.07.26 12:10,expiration [2012.07.26 12:10],0,2012.07.26 12:10,1,30001,94.734,2012.07.26 11:10,0,0,0,EURJPYpro,0,3421899,5
96.099,2012.07.26 13:27,[tp],-8,1970.01.01 00:00,1,202100,96.11,2012.07.26 13:26,1100,96.136,0,EURJPYpro,96.099,3422806,1
96.169,2012.07.26 13:32,cancelled,0,2012.07.26 14:27,1,202100,96.073,2012.07.26 13:27,0,96.453,0,EURJPYpro,96.062,3422810,5
96.208,2012.07.26 13:33,[tp],-8,1970.01.01 00:00,1,202100,96.197,2012.07.26 13:32,1100,96.156,0,EURJPYpro,96.208,3422837,0
96.167,2012.07.26 13:44,cancelled,0,1970.01.01 00:00,1,0,96.072,2012.07.26 13:39,0,0,0,EURJPYpro,0,3422887,5
96.166,2012.07.26 13:40,[sl],-8,1970.01.01 00:00,1,202100,96.13,2012.07.26 13:40,-3600,96.166,0,EURJPYpro,96.119,3422891,1
96.147,2012.07.26 13:42,cancelled,0,2012.07.26 14:40,1,202100,96.18,2012.07.26 13:41,0,96.169,0,EURJPYpro,96.191,3422895,4
96.163,2012.07.26 13:42,,-8,1970.01.01 00:00,1,202100,96.122,2012.07.26 13:42,-4100,96.165,0,EURJPYpro,96.111,3422906,1
96.164,2012.07.26 13:43,[sl],-8,1970.01.01 00:00,1,202100,96.175,2012.07.26 13:43,-1100,96.164,0,EURJPYpro,96.186,3422907,0
96.168,2012.07.26 13:43,[sl],-8,1970.01.01 00:00,1,202100,96.179,2012.07.26 13:43,-1100,96.168,0,EURJPYpro,96.19,3422914,0
96.118,2012.07.26 13:48,cancelled,0,2012.07.26 14:46,1,202100,96.166,2012.07.26 13:45,0,96.114,0,EURJPYpro,96.177,3422918,4
96.2,2012.07.26 13:54,[tp],-8,1970.01.01 00:00,1,202100,96.189,2012.07.26 13:53,1100,96.148,0,EURJPYpro,96.2,3422951,0
96.193,2012.07.26 13:56,[sl],-8,1970.01.01 00:00,1,202100,96.253,2012.07.26 13:55,-6000,96.193,0,EURJPYpro,96.264,3422964,0
96.124,2012.07.26 13:58,cancelled,0,2012.07.26 14:57,1,202100,96.186,2012.07.26 13:57,0,96.124,0,EURJPYpro,96.197,3422991,4
96.089,2012.07.26 14:00,[tp],-8,1970.01.01 00:00,1,0,96.1,2012.07.26 14:00,1100,0,0,EURJPYpro,96.089,3423001,1
96.198,2012.07.26 14:02,[tp],-8,1970.01.01 00:00,1,202100,96.187,2012.07.26 14:02,1100,96.175,0,EURJPYpro,96.198,3423013,0
96.175,2012.07.26 14:05,[sl],-8,1970.01.01 00:00,1,202100,96.187,2012.07.26 14:05,-1200,96.175,0,EURJPYpro,96.198,3423050,0
96.205,2012.07.26 14:05,[tp],-8,1970.01.01 00:00,1,202100,96.194,2012.07.26 14:05,1100,96.176,0,EURJPYpro,96.205,3423053,0
96.345,2012.07.26 14:08,,-8,1970.01.01 00:00,1,0,96.288,2012.07.26 14:08,-5700,0,0,EURJPYpro,0,3423118,1
96.45,2012.07.27 06:47,[sl],-8,1970.01.01 00:00,1,0,96.5,2012.07.27 06:46,-5000,96.45,0,EURJPYpro,96.55,3423497,0
96.05,2012.07.26 21:59,[sl],-8,1970.01.01 00:00,1,0,96,2012.07.26 21:56,-5000,96.05,0,EURJPYpro,95.95,3423501,1
0,2012.07.26 21:01,Deposit (AC-1343314290749),0,1970.01.01 00:00,0.01,0,0,2012.07.26 21:01,500000,0,0,,0,3424612,6
96.055,2012.07.26 22:56,expiration [2012.07.26 22:56],0,2012.07.26 22:56,1,202100,95.989,2012.07.26 21:56,0,96.25,0,EURJPYpro,95.978,3424752,5
96.14,2012.07.27 07:47,expiration [2012.07.27 07:47],0,2012.07.27 07:47,1,202100,96.522,2012.07.27 06:47,0,96.25,0,EURJPYpro,96.533,3425810,4
96.171,2012.08.01 14:16,cancelled,0,1970.01.01 00:00,1,0,96.019,2012.08.01 14:07,0,96.155,0,EURJPYpro,0,3447275,5
96.795,2012.08.08 13:44,[sl],-8,1970.01.01 00:00,1,0,96.895,2012.08.08 13:39,-10000,96.795,0,EURJPYpro,96.905,3481839,0
96.54,2012.08.09 10:35,[sl],-8,1970.01.01 00:00,1,0,96.52,2012.08.09 10:34,-2000,96.54,0,EURJPYpro,96.509,3481915,1
97.1,2012.08.15 02:17,[sl],-8,1970.01.01 00:00,1,30001,97.005,2012.08.14 11:34,9500,97.1,-90,EURJPYpro,0,3500959,0
97.1,2012.08.15 02:17,[sl],-8,1970.01.01 00:00,1,30001,97.005,2012.08.14 11:34,9500,97.1,-90,EURJPYpro,0,3500960,0
96.6,2012.08.15 12:45,,-8,1970.01.01 00:00,1,30001,97.087,2012.08.15 03:34,-48700,0,0,EURJPYpro,0,3503572,0
96.676,2012.08.15 12:51,[sl],-8,1970.01.01 00:00,1,0,96.676,2012.08.15 12:49,0,96.676,0,EURJPYpro,0,3505588,0
96.609,2012.08.15 12:58,[tp],-8,1970.01.01 00:00,1,0,96.582,2012.08.15 12:56,-2700,0,0,EURJPYpro,96.609,3505645,1
96.625,2012.08.15 12:58,[sl],-8,1970.01.01 00:00,1,0,96.625,2012.08.15 12:57,0,96.625,0,EURJPYpro,0,3505651,0
96.572,2012.08.15 13:03,cancelled,0,1970.01.01 00:00,1,0,96.695,2012.08.15 13:00,0,0,0,EURJPYpro,0,3505728,3
96.875,2012.08.15 15:00,expiration [2012.08.15 15:00],0,2012.08.15 15:00,1,30001,97.077,2012.08.15 14:00,0,0,0,EURJPYpro,0,3505976,4
96.875,2012.08.15 15:00,expiration [2012.08.15 15:00],0,2012.08.15 15:00,1,30001,97.077,2012.08.15 14:00,0,0,0,EURJPYpro,0,3505978,4
96.918,2012.08.15 15:59,expiration [2012.08.15 15:59],0,2012.08.15 15:59,1,30001,97.062,2012.08.15 15:00,0,0,0,EURJPYpro,0,3506275,4
96.918,2012.08.15 15:59,expiration [2012.08.15 15:59],0,2012.08.15 15:59,1,30001,97.062,2012.08.15 15:00,0,0,0,EURJPYpro,0,3506276,4
96.977,2012.08.15 16:59,expiration [2012.08.15 16:59],0,2012.08.15 16:59,1,30001,97.038,2012.08.15 15:59,0,0,0,EURJPYpro,0,3506450,4
96.977,2012.08.15 16:59,expiration [2012.08.15 16:59],0,2012.08.15 16:59,1,30001,97.038,2012.08.15 15:59,0,0,0,EURJPYpro,0,3506451,4
96.932,2012.08.15 17:59,expiration [2012.08.15 17:59],0,2012.08.15 17:59,1,30001,97.006,2012.08.15 16:59,0,0,0,EURJPYpro,0,3506632,4
96.932,2012.08.15 17:59,expiration [2012.08.15 17:59],0,2012.08.15 17:59,1,30001,97.006,2012.08.15 16:59,0,0,0,EURJPYpro,0,3506633,4
97.28,2012.08.16 11:44,[sl],-8,1970.01.01 00:00,1,30001,96.965,2012.08.15 18:06,31500,97.28,-270,EURJPYpro,0,3506674,0
97.28,2012.08.16 11:44,[sl],-8,1970.01.01 00:00,1,30001,96.965,2012.08.15 18:06,31500,97.28,-270,EURJPYpro,0,3506675,0
97.3,2012.08.16 11:47,,-8,1970.01.01 00:00,1,0,97.269,2012.08.16 11:46,-3100,0,0,EURJPYpro,97.268,3509471,1
98.4,2012.08.21 07:29,[tp],-8,1970.01.01 00:00,1,30001,97.993,2012.08.16 23:43,40700,97.7,-180,EURJPYpro,98.4,3512296,0
98.6,2012.08.22 11:21,[sl],-8,1970.01.01 00:00,1,30001,97.993,2012.08.16 23:43,60700,98.6,-270,EURJPYpro,99.2,3512297,0
98.653,2012.08.22 12:21,expiration [2012.08.22 12:21],0,2012.08.22 12:21,1,30001,98.804,2012.08.22 11:21,0,0,0,EURJPYpro,0,3528100,4
98.571,2012.08.22 13:21,expiration [2012.08.22 13:21],0,2012.08.22 13:21,1,30001,98.794,2012.08.22 12:21,0,0,0,EURJPYpro,0,3528336,4
98.78,2012.08.22 14:59,[tp],-8,1970.01.01 00:00,1,30001,98.777,2012.08.22 13:48,300,98.65,0,EURJPYpro,98.78,3528665,0
98.2,2012.08.24 11:23,[sl],-8,1970.01.01 00:00,1,30001,98.766,2012.08.22 15:18,-56600,98.2,-360,EURJPYpro,0,3529734,0
98.09,2012.08.24 13:04,expiration [2012.08.24 13:04],0,2012.08.24 13:04,1,30001,98.548,2012.08.24 12:04,0,0,0,EURJPYpro,0,3542377,4
98.489,2012.08.31 16:00,,-16,1970.01.01 00:00,2,30001,98.595,2012.08.31 15:37,-21200,97.633,0,EURJPYpro,0,3565055,0
98.487,2012.08.31 19:48,expiration [2012.08.31 19:48],0,2012.08.31 19:48,2,30001,98.663,2012.08.31 18:48,0,98.111,0,EURJPYpro,0,3565476,4
98.541,2012.08.31 20:48,expiration [2012.08.31 20:48],0,2012.08.31 20:48,2,30001,98.65,2012.08.31 19:48,0,98.113,0,EURJPYpro,0,3565575,4
98.604,2012.08.31 21:48,expiration [2012.08.31 21:48],0,2012.08.31 21:48,2,30001,98.615,2012.08.31 20:48,0,98.069,0,EURJPYpro,0,3565642,4
98.763,2012.09.05 12:06,[sl],-16,1970.01.01 00:00,2,30001,98.263,2012.09.05 07:14,-100000,98.763,0,EURJPYpro,0,3577305,1
98.84,2012.09.05 13:06,expiration [2012.09.05 13:06],0,2012.09.05 13:06,2,30001,98.174,2012.09.05 12:06,0,98.674,0,EURJPYpro,0,3581600,5
98.708,2012.09.05 14:44,expiration [2012.09.05 14:44],0,2012.09.05 14:44,2,30001,98.133,2012.09.05 13:44,0,98.94,0,EURJPYpro,0,3583331,5
101.921,2012.10.05 03:44,[sl],-16,1970.01.01 00:00,2,30001,100.601,2012.10.01 23:08,264000,101.921,-900,EURJPYpro,0,3687826,0
101.128,2012.10.10 14:26,,-8,1970.01.01 00:00,1,30001,100.749,2012.10.09 19:00,-37900,101.128,-180,EURJPYpro,0,3711956,1
101.018,2012.10.10 15:26,expiration [2012.10.10 15:26],0,2012.10.10 15:26,1,30001,100.609,2012.10.10 14:26,0,101.129,0,EURJPYpro,0,3714626,5
100.9,2012.10.10 16:26,expiration [2012.10.10 16:26],0,2012.10.10 16:26,1,30001,100.632,2012.10.10 15:26,0,101.24,0,EURJPYpro,0,3714856,5
100.848,2012.10.10 17:26,expiration [2012.10.10 17:26],0,2012.10.10 17:26,1,30001,100.685,2012.10.10 16:26,0,101.236,0,EURJPYpro,0,3715013,5
100.791,2012.10.10 18:26,expiration [2012.10.10 18:26],0,2012.10.10 18:26,1,30001,100.738,2012.10.10 17:26,0,101.238,0,EURJPYpro,0,3715341,5
100.786,2012.10.10 19:26,expiration [2012.10.10 19:26],0,2012.10.10 19:26,1,30001,100.747,2012.10.10 18:26,0,101.247,0,EURJPYpro,0,3715964,5
101.257,2012.10.11 10:51,,-8,1970.01.01 00:00,1,30001,100.757,2012.10.10 19:33,-50000,101.257,-540,EURJPYpro,0,3716567,1
101.334,2012.10.11 11:51,expiration [2012.10.11 11:51],0,2012.10.11 11:51,1,30001,100.273,2012.10.11 10:51,0,100.849,0,EURJPYpro,0,3719406,5
101.471,2012.10.11 12:51,expiration [2012.10.11 12:51],0,2012.10.11 12:51,1,30001,100.236,2012.10.11 11:51,0,101.319,0,EURJPYpro,0,3719628,5
101.605,2012.10.11 13:51,expiration [2012.10.11 13:51],0,2012.10.11 13:51,1,30001,100.267,2012.10.11 12:51,0,101.647,0,EURJPYpro,0,3719952,5
101.637,2012.10.11 14:51,expiration [2012.10.11 14:51],0,2012.10.11 14:51,1,30001,100.294,2012.10.11 13:51,0,102.007,0,EURJPYpro,0,3720214,5
101.446,2012.10.11 15:51,expiration [2012.10.11 15:51],0,2012.10.11 15:51,1,30001,100.359,2012.10.11 14:51,0,102.311,0,EURJPYpro,0,3720411,5
101.64,2012.10.12 09:16,,-8,1970.01.01 00:00,1,0,101.74,2012.10.12 07:38,10000,101.64,0,EURJPYpro,101.54,3722369,1
101.458,2012.10.12 15:21,cancelled,0,2012.10.12 16:07,1,30001,101.675,2012.10.12 15:07,0,101.175,0,EURJPYpro,0,3723905,4
78.54,2012.10.15 06:43,,-8,1970.01.01 00:00,1,0,78.554,2012.10.15 05:51,1400,78.54,0,USDJPYpro,78.39,3725741,1
78.625,2012.10.15 07:30,,-8,1970.01.01 00:00,1,0,78.565,2012.10.15 06:55,-6000,78.665,0,USDJPYpro,78.365,3726057,1
102.2,2012.10.15 12:30,,-8,1970.01.01 00:00,1,0,101.923,2012.10.15 08:31,-27700,102.2,0,EURJPYpro,101.723,3726728,1
0,2012.10.15 17:19,VPS Billing for September,0,1970.01.01 00:00,0.01,0,0,2012.10.15 17:19,-3163.08,0,0,,0,3728306,6
79.124,2012.10.18 04:18,,-1,1970.01.01 00:00,0.1,0,79.12,2012.10.18 04:09,40,78.62,0,USDJPYpro,80.12,3737704,0
79.839,2012.10.22 11:31,,-8,1970.01.01 00:00,1,0,79.12,2012.10.18 04:11,71900,79.839,-300,USDJPYpro,80,3737706,0
103.572,2012.10.19 08:42,cancelled,0,1970.01.01 00:00,1,0,103.61,2012.10.19 08:26,0,0,0,EURJPYpro,0,3742502,4
103.47,2012.10.19 09:41,,-8,1970.01.01 00:00,1,0,103.608,2012.10.19 09:16,-13800,103.47,0,EURJPYpro,103.708,3742649,0
103.336,2012.10.19 11:02,,-8,1970.01.01 00:00,1,0,103.436,2012.10.19 09:53,-10000,103.336,0,EURJPYpro,103.8,3742713,0
103.2,2012.10.19 11:15,,-8,1970.01.01 00:00,1,0,103.246,2012.10.19 11:09,4600,103.346,0,EURJPYpro,103.2,3742922,1
103.353,2012.10.19 14:13,,-8,1970.01.01 00:00,1,0,103.553,2012.10.19 12:57,-20000,103.353,0,EURJPYpro,103.6,3743336,0
103.267,2012.10.19 15:50,,-8,1970.01.01 00:00,1,0,103.296,2012.10.19 15:49,2900,103.267,0,EURJPYpro,103.196,3743977,1
103.202,2012.10.19 16:00,,-8,1970.01.01 00:00,1,0,103.194,2012.10.19 15:59,800,103.202,0,EURJPYpro,103.254,3744040,0
103.229,2012.10.19 16:15,,-8,1970.01.01 00:00,1,0,103.242,2012.10.19 16:09,1300,103.229,0,EURJPYpro,103.142,3744067,1
103.2,2012.10.19 18:55,,-8,1970.01.01 00:00,1,0,103.3,2012.10.19 16:21,10000,103.42,0,EURJPYpro,103.2,3744086,1
103.514,2012.10.22 03:04,cancelled,0,1970.01.01 00:00,1,0,102.79,2012.10.22 03:03,0,102.29,0,EURJPYpro,0,3744959,2
79.823,2012.10.22 15:14,cancelled,0,1970.01.01 00:00,2,0,79.81,2012.10.22 15:11,0,0,0,USDJPYpro,0,3747297,2
79.915,2012.10.22 22:23,,-16,1970.01.01 00:00,2,0,79.81,2012.10.22 15:18,21000,79.915,-300,USDJPYpro,80,3747310,0
104.504,2012.10.22 23:42,,-4,1970.01.01 00:00,0.5,0,104.304,2012.10.22 16:00,10000,104.104,-45,EURJPYpro,104.504,3747440,0
79.86,2012.10.23 13:47,,-80,1970.01.01 00:00,10,0,79.84,2012.10.23 13:36,20000,0,0,USDJPYpro,79.86,3751571,0
79.848,2012.10.23 14:03,cancelled,0,1970.01.01 00:00,5,0,79.82,2012.10.23 14:02,0,0,0,USDJPYpro,0,3751818,2
79.805,2012.10.23 14:36,cancelled,0,1970.01.01 00:00,5,0,79.825,2012.10.23 14:35,0,0,0,USDJPYpro,0,3751954,4
79.765,2012.10.23 14:39,,-16,1970.01.01 00:00,2,0,79.815,2012.10.23 14:37,-10000,79.765,0,USDJPYpro,79.865,3751962,0
103.491,2012.10.24 12:20,,-8,1970.01.01 00:00,1,30001,103.35,2012.10.24 08:00,-14100,103.491,0,EURJPYpro,0,3754407,1
79.817,2012.10.24 09:18,,-16,1970.01.01 00:00,2,0,79.767,2012.10.24 08:52,-10000,79.817,0,USDJPYpro,79.725,3755193,1
79.765,2012.10.24 09:48,cancelled,0,1970.01.01 00:00,10,0,79.77,2012.10.24 09:47,0,0,0,USDJPYpro,79.79,3755412,4
79.75,2012.10.24 10:00,cancelled,0,1970.01.01 00:00,10,0,79.77,2012.10.24 10:00,0,0,0,USDJPYpro,79.79,3755436,4
103.494,2012.10.24 12:20,cancelled,0,2012.10.24 13:20,1,30001,103.246,2012.10.24 12:20,0,104.118,0,EURJPYpro,0,3756083,5
103.503,2012.10.24 12:20,cancelled,0,2012.10.24 13:20,1,30001,103.246,2012.10.24 12:20,0,104.118,0,EURJPYpro,0,3756087,5
103.498,2012.10.24 12:21,cancelled,0,2012.10.24 13:21,1,30001,103.246,2012.10.24 12:21,0,104.118,0,EURJPYpro,0,3756088,5
103.428,2012.10.24 12:23,cancelled,0,2012.10.24 13:21,1,30001,101.246,2012.10.24 12:21,0,104.118,0,EURJPYpro,0,3756093,5
79.844,2012.10.24 14:56,cancelled,0,1970.01.01 00:00,10,0,79.8,2012.10.24 14:50,0,79.77,0,USDJPYpro,79.82,3756754,2
79.828,2012.10.24 15:31,cancelled,0,1970.01.01 00:00,10,0,79.8,2012.10.24 15:27,0,79.77,0,USDJPYpro,79.83,3756845,2
79.84,2012.10.24 16:34,,-80,1970.01.01 00:00,10,0,79.82,2012.10.24 15:50,20000,79.77,0,USDJPYpro,79.84,3756860,0
80.116,2012.10.25 07:04,cancelled,0,1970.01.01 00:00,10,0,80.13,2012.10.25 07:03,0,0,0,USDJPYpro,80.14,3759055,4
80.13,2012.10.25 07:08,,-80,1970.01.01 00:00,10,0,80.116,2012.10.25 07:04,14000,0,0,USDJPYpro,80.13,3759066,0
80.148,2012.10.25 07:59,cancelled,0,1970.01.01 00:00,10,0,80.12,2012.10.25 07:57,0,0,0,USDJPYpro,80.14,3759348,2
80.141,2012.10.25 08:14,,-80,1970.01.01 00:00,10,0,80.121,2012.10.25 08:10,20000,0,0,USDJPYpro,80.141,3759426,0
80.199,2012.10.25 09:06,cancelled,0,1970.01.01 00:00,10,0,80.18,2012.10.25 08:59,0,0,0,USDJPYpro,80.2,3759775,2
80.12,2012.10.25 09:50,,-80,1970.01.01 00:00,10,0,80.18,2012.10.25 09:08,-60000,80.12,0,USDJPYpro,80.19,3759824,0
80.156,2012.10.25 10:20,cancelled,0,1970.01.01 00:00,10,0,80.12,2012.10.25 10:16,0,0,0,USDJPYpro,0,3760004,2
80.133,2012.10.25 10:39,cancelled,0,1970.01.01 00:00,10,0,80.13,2012.10.25 10:20,0,0,0,USDJPYpro,0,3760012,2
80.1,2012.10.25 11:00,,-80,1970.01.01 00:00,10,0,80.124,2012.10.25 10:44,-24000,80.1,0,USDJPYpro,80.144,3760052,0
80.203,2012.10.25 13:04,,-80,1970.01.01 00:00,10,0,80.193,2012.10.25 12:56,10000,0,0,USDJPYpro,80.203,3760495,0
80.288,2012.10.25 13:34,,-40,1970.01.01 00:00,5,0,80.285,2012.10.25 13:31,1500,0,0,USDJPYpro,80.288,3760579,0
80.171,2012.10.25 15:23,,-40,1970.01.01 00:00,5,0,80.167,2012.10.25 14:50,2000,80.171,0,USDJPYpro,80.3,3760889,0
80.06,2012.10.25 16:05,,-24,1970.01.01 00:00,3,0,80.059,2012.10.25 15:45,300,80.06,0,USDJPYpro,81,3761223,0
80.13,2012.10.25 16:45,,-24,1970.01.01 00:00,3,0,80.127,2012.10.25 16:39,900,80.13,0,USDJPYpro,80.197,3761334,0
80.183,2012.10.25 17:04,,-24,1970.01.01 00:00,3,0,80.182,2012.10.25 16:56,300,80.183,0,USDJPYpro,0,3761358,0
79.83,2012.10.26 10:41,,-16,1970.01.01 00:00,2,0,79.904,2012.10.26 06:44,-14800,79.83,0,USDJPYpro,80.35,3763273,0
80.005,2012.10.26 09:13,,-80,1970.01.01 00:00,10,0,79.99,2012.10.26 09:08,15000,0,0,USDJPYpro,80.005,3763729,0
79.83,2012.10.26 10:41,,-40,1970.01.01 00:00,5,0,79.99,2012.10.26 09:37,-80000,79.83,0,USDJPYpro,80.1,3763822,0
79.833,2012.10.26 11:00,,-16,1970.01.01 00:00,2,0,79.733,2012.10.26 10:51,-20000,79.833,0,USDJPYpro,79.69,3764370,1
79.823,2012.10.26 11:00,,-40,1970.01.01 00:00,5,0,79.813,2012.10.26 10:58,5000,0,0,USDJPYpro,0,3764394,0
79.805,2012.10.26 11:06,cancelled,0,1970.01.01 00:00,5,0,79.808,2012.10.26 11:04,0,79.788,0,USDJPYpro,79.838,3764447,4
79.796,2012.10.26 11:17,,-40,1970.01.01 00:00,5,0,79.81,2012.10.26 11:11,7000,79.796,0,USDJPYpro,79.67,3764468,1
79.83,2012.10.26 11:26,,-40,1970.01.01 00:00,5,0,79.805,2012.10.26 11:24,12500,79.812,0,USDJPYpro,79.83,3764477,0
79.81,2012.10.26 11:33,,-40,1970.01.01 00:00,5,0,79.79,2012.10.26 11:32,-10000,79.81,0,USDJPYpro,79.77,3764487,1
79.828,2012.10.26 11:43,cancelled,0,1970.01.01 00:00,5,0,79.79,2012.10.26 11:38,0,79.81,0,USDJPYpro,79.78,3764505,5
79.893,2012.10.26 11:54,,-40,1970.01.01 00:00,5,0,79.845,2012.10.26 11:45,24000,79.854,0,USDJPYpro,79.893,3764512,0
79.866,2012.10.26 11:50,cancelled,0,1970.01.01 00:00,5,0,79.795,2012.10.26 11:44,0,79.815,0,USDJPYpro,79.775,3764517,5
79.889,2012.10.26 12:06,,-40,1970.01.01 00:00,5,0,79.91,2012.10.26 12:03,-10500,79.889,0,USDJPYpro,79.93,3764538,0
79.89,2012.10.26 12:30,,-40,1970.01.01 00:00,5,0,79.87,2012.10.26 12:24,-10000,79.89,0,USDJPYpro,79.8,3764541,1
79.904,2012.10.26 12:09,cancelled,0,1970.01.01 00:00,5,0,79.905,2012.10.26 12:08,0,79.895,0,USDJPYpro,79.925,3764591,4
79.944,2012.10.26 12:46,,-40,1970.01.01 00:00,5,0,79.925,2012.10.26 12:30,9500,79.845,0,USDJPYpro,79.965,3764604,0
79.845,2012.10.26 12:56,,-40,1970.01.01 00:00,5,0,79.915,2012.10.26 12:49,-35000,79.845,0,USDJPYpro,79.98,3764857,0
79.837,2012.10.26 12:57,,-40,1970.01.01 00:00,5,0,79.88,2012.10.26 12:55,21500,79.837,0,USDJPYpro,79.8,3764865,1
79.858,2012.10.26 12:59,cancelled,0,1970.01.01 00:00,5,0,79.88,2012.10.26 12:57,0,79.86,0,USDJPYpro,79.9,3764889,4
79.833,2012.10.26 13:15,,-40,1970.01.01 00:00,5,0,79.836,2012.10.26 13:00,1500,79.833,0,USDJPYpro,77,3764891,1
79.646,2012.10.26 13:55,,-80,1970.01.01 00:00,10,0,79.563,2012.10.26 13:53,-83000,0,0,USDJPYpro,79.585,3765213,1
79.54,2012.10.26 14:01,,-80,1970.01.01 00:00,10,0,79.547,2012.10.26 14:00,7000,79.574,0,USDJPYpro,79.54,3765240,1
79.58,2012.10.26 14:04,,-80,1970.01.01 00:00,10,0,79.497,2012.10.26 14:01,-83000,0,0,USDJPYpro,0,3765255,1
79.565,2012.10.26 15:03,,-40,1970.01.01 00:00,5,0,79.545,2012.10.26 15:01,-10000,79.565,0,USDJPYpro,79.525,3765583,1
103.52,2012.10.31 15:00,xEMA_1.4.9,-8,1970.01.01 00:00,1,30001,103.817,2012.10.31 10:30,-29700,103.404,0,EURJPYpro,0,3775436,0
103.53,2012.11.01 07:30,xEMA_1.4.9,-16,1970.01.01 00:00,2,30001,103.782,2012.11.01 06:15,-50400,103.277,0,EURJPYpro,0,3778177,0
103.637,2012.11.01 11:05,xEMA_1.4.9,-16,1970.01.01 00:00,2,30001,103.635,2012.11.01 11:05,400,103.135,0,EURJPYpro,0,3779390,0
103.66,2012.11.01 15:52,xEMA_1.4.9,-16,1970.01.01 00:00,2,30001,103.659,2012.11.01 11:29,200,103.66,0,EURJPYpro,0,3779553,0
80.273,2012.11.05 08:02,cancelled,0,1970.01.01 00:00,1,0,80.4,2012.11.05 07:25,0,80,0,USDJPYpro,80.78,3788468,4
80.205,2012.11.05 10:00,cancelled,0,1970.01.01 00:00,1,0,80.38,2012.11.05 09:17,0,80,0,USDJPYpro,80.78,3789308,4
80.243,2012.11.05 15:20,cancelled,0,1970.01.01 00:00,1,0,80.35,2012.11.05 14:41,0,80.25,0,USDJPYpro,80.5,3790397,4
80.239,2012.11.05 15:20,cancelled,0,1970.01.01 00:00,1,0,80.18,2012.11.05 14:42,0,80.365,0,USDJPYpro,80,3790400,5
80.072,2012.11.06 04:28,,-4,1970.01.01 00:00,0.5,0,80.272,2012.11.05 17:16,-10000,80.072,-75,USDJPYpro,80.55,3790845,0
80.038,2012.11.07 12:15,,-8,1970.01.01 00:00,1,0,80.043,2012.11.07 12:12,500,80.038,0,USDJPYpro,0,3799096,1
80.046,2012.11.07 12:22,,-8,1970.01.01 00:00,1,0,80.054,2012.11.07 12:20,800,80.046,0,USDJPYpro,0,3799251,1
79.985,2012.11.07 13:43,,-8,1970.01.01 00:00,1,0,80.105,2012.11.07 12:55,-12000,79.985,0,USDJPYpro,80.28,3799900,0
79.861,2012.11.07 15:06,,-8,1970.01.01 00:00,1,0,79.946,2012.11.07 13:43,8500,80.016,0,USDJPYpro,79.861,3800330,1
79.79,2012.11.07 17:06,,-8,1970.01.01 00:00,1,0,79.823,2012.11.07 17:01,3300,79.886,0,USDJPYpro,79.79,3801319,1
79.938,2012.11.08 09:26,,-8,1970.01.01 00:00,1,0,79.925,2012.11.08 09:20,1300,79.891,0,USDJPYpro,79.945,3804102,0
79.707,2012.11.08 16:18,,-8,1970.01.01 00:00,1,0,79.733,2012.11.08 16:16,2600,79.81,0,USDJPYpro,79.683,3806346,1
79.754,2012.11.08 16:54,,-8,1970.01.01 00:00,1,0,79.721,2012.11.08 16:50,-3300,79.754,0,USDJPYpro,79.681,3806489,1
79.353,2012.11.09 09:15,cancelled,0,1970.01.01 00:00,1,0,79.285,2012.11.09 09:09,0,0,0,USDJPYpro,0,3809382,5
79.251,2012.11.09 10:45,,-8,1970.01.01 00:00,1,0,79.277,2012.11.09 10:37,2600,79.251,0,USDJPYpro,78.9,3809747,1
79.27,2012.11.09 13:37,,-16,1970.01.01 00:00,2,0,79.086,2012.11.09 12:31,-36800,79.27,0,USDJPYpro,79,3810235,1
79.24,2012.11.09 13:40,,-32,1970.01.01 00:00,4,0,79.264,2012.11.09 13:37,-9600,79.13,0,USDJPYpro,0,3810598,0
79.421,2012.11.09 15:31,,-40,1970.01.01 00:00,5,0,79.421,2012.11.09 15:28,0,79.421,0,USDJPYpro,0,3810966,0
79.43,2012.11.09 15:39,,-40,1970.01.01 00:00,5,0,79.422,2012.11.09 15:34,4000,79.43,0,USDJPYpro,79.56,3810987,0
79.52,2012.11.09 15:52,,-40,1970.01.01 00:00,5,0,79.499,2012.11.09 15:48,10500,79.4,0,USDJPYpro,79.52,3811029,0
79.449,2012.11.09 16:21,,-40,1970.01.01 00:00,5,0,79.511,2012.11.09 15:57,-31000,79.43,0,USDJPYpro,79.515,3811060,0
